# energy_now energy_error b_upup b_updown derivative_upup derivative_updown
6.009714085698577790e+00 1.926550324217200035e-04 3.450068779578057687e-01 3.028027032006575525e-01 3.441751772470524342e-04 -2.604642190817685332e-03
6.009829765463584828e+00 1.917934444211344945e-04 3.449793439436260045e-01 3.030110745759229673e-01 9.687185276163744500e-04 2.905754126203418785e-03
6.009596016525120987e+00 1.921463944641422041e-04 3.449018464614166946e-01 3.027786142458266938e-01 1.200596955186483548e-04 3.635199252727260976e-03
6.009591521908411060e+00 1.948185200743530261e-04 3.448922416857752027e-01 3.024877983056085129e-01 -1.852351161346632309e-04 -2.577186553054389151e-03
6.009525012537373811e+00 1.926531138682693737e-04 3.449070604950659757e-01 3.026939732298528640e-01 3.084593025448612025e-04 9.101050579829460556e-04
6.010250536406210209e+00 1.924138903067151266e-04 3.448823837508623869e-01 3.026211648252142283e-01 5.800607105754806980e-04 1.108003289118641987e-03
6.009820321225332940e+00 1.939279639951708132e-04 3.448359788940163484e-01 3.025325245620847370e-01 -3.664092140809315792e-04 4.909797013397109599e-05
6.009675374617400756e+00 1.948376464273439770e-04 3.448652916311428229e-01 3.025285967244740193e-01 3.095080636228431104e-04 1.551521844334047056e-03
6.009550602564313060e+00 1.911026024567821758e-04 3.448405309860529955e-01 3.024044749769272955e-01 2.105196017510024560e-04 5.422062798743353659e-06
6.009248433219043228e+00 1.931319099997005440e-04 3.448236894179129153e-01 3.024040412119033960e-01 -6.006825259419201757e-04 -6.269161900718244439e-03
6.009548940742297063e+00 1.921343445574648357e-04 3.448717440199882689e-01 3.029055741639608557e-01 8.500575354730698389e-04 4.041655810027577900e-03
6.009649725436372769e+00 1.914911852482475280e-04 3.448037394171504233e-01 3.025822416991586494e-01 -2.255041486876052388e-04 -3.363745726403521551e-03
6.009546576585475641e+00 1.911666705191730005e-04 3.448217797490454317e-01 3.028513413572709312e-01 -2.240799545916160880e-04 1.340833044594091699e-03
6.009760795509786035e+00 1.910789087279287507e-04 3.448397061454127610e-01 3.027440747137034038e-01 6.274396113781222084e-04 -4.328487790417056571e-04
6.009591322970633698e+00 1.911535631322454560e-04 3.447895109765025112e-01 3.027787026160267403e-01 2.271880461535147062e-04 -1.165929575108748259e-04
6.009958522071563003e+00 1.913233234605685217e-04 3.447713359328102301e-01 3.027880300526276103e-01 1.158223561503746168e-03 -5.453597573534807452e-04
6.009360254481129537e+00 1.920069699610276934e-04 3.446786780478899304e-01 3.028316588332158887e-01 3.969535811165769159e-04 3.176094764967273953e-03
6.009174855021659489e+00 1.918594260448866062e-04 3.446469217614006042e-01 3.025775712520185068e-01 -1.838665220077473079e-04 -1.721379838670600076e-03
6.009587679785110659e+00 1.914202196168773168e-04 3.446616310831612240e-01 3.027152816391121548e-01 3.036736195838329877e-04 -4.475044157459251437e-03
6.009530684505323350e+00 1.916569074061799628e-04 3.446373371935945173e-01 3.030732851717088949e-01 2.232639850774375829e-04 4.695406730093054106e-04
6.009794339228537119e+00 1.911732228616737437e-04 3.446194760747883223e-01 3.030357219178681505e-01 1.888070144673292545e-04 3.257146108381902671e-03
6.009311708643491734e+00 1.931256141282853536e-04 3.446043715136309360e-01 3.027751502291975982e-01 -1.910821723072330953e-04 -1.527470949724829335e-03
