# energy_now energy_error b_upup b_updown derivative_upup derivative_updown
6.367238674381957786e+00 1.796181246969960155e-04 2.141355163331263578e-01 4.550298310663661305e-01 -1.399387450362610036e-03 4.838419442876328871e-04
6.367106509616179189e+00 1.783361544005160760e-04 2.142474673291553666e-01 4.549911237108231199e-01 -2.839687596178919193e-04 -1.130481219746570787e-03
6.367033067579118466e+00 1.794699263317981049e-04 2.142701848299247980e-01 4.550815622084028456e-01 7.460850603990819589e-04 -1.993898379737402138e-03
6.367461367792439653e+00 1.786802977049128222e-04 2.142104980250928714e-01 4.552410740787818377e-01 -1.013805928096189610e-04 -6.516108541632092965e-04
6.366785176893159814e+00 1.811704823576972706e-04 2.142186084725176409e-01 4.552932029471148945e-01 4.433577061035975388e-04 -2.398235388056945978e-04
6.367098379768788341e+00 1.797560619307753593e-04 2.141831398560293531e-01 4.553123888302193500e-01 1.625337020527694914e-03 1.679658723219290333e-03
6.366873901023542004e+00 1.805681421791441733e-04 2.140531128943871375e-01 4.551780161323618068e-01 -3.194413622509273409e-04 2.446398639222024940e-06
6.366821108146221597e+00 1.824283502628783757e-04 2.140786682033672117e-01 4.551778204204706690e-01 -8.476248147815111959e-04 2.379501928828630937e-04
6.367099984872250040e+00 1.819064816616497633e-04 2.141464781885497326e-01 4.551587844050400400e-01 1.052881337670896620e-04 6.915659156447872017e-04
6.367234216973058025e+00 1.817996827648039621e-04 2.141380551378483654e-01 4.551034591317884570e-01 5.320051066348696622e-04 2.218278005727824804e-04
6.366998120141549755e+00 1.815468384585043810e-04 2.140954947293175759e-01 4.550857129077426344e-01 2.184964209561712507e-04 -1.483148981407111716e-03
6.367385356278155051e+00 1.797904040764298258e-04 2.140780150156410822e-01 4.552043648262552034e-01 1.860203546755201116e-04 -2.209881166947980091e-03
6.366968230154301800e+00 1.797229204799999456e-04 2.140631333872670405e-01 4.553811553196110418e-01 7.142153535255602037e-05 -1.562003681954138084e-03
6.367354213753252168e+00 1.798782966355694755e-04 2.140574196644388361e-01 4.555061156141673728e-01 -1.816690797795672281e-04 2.839033008683600201e-04
6.367189343330342588e+00 1.794773230280877479e-04 2.140719531908212014e-01 4.554834033500979040e-01 7.264606693979658303e-05 -9.569154357791374887e-05
6.367390091514508299e+00 1.794428852619664146e-04 2.140661415054660177e-01 4.554910586735841371e-01 -1.672968075183689290e-03 -1.655217030105404557e-03
6.367027877279149095e+00 1.804247956500654377e-04 2.141999789514807129e-01 4.556234760359925695e-01 1.655894088514742180e-04 2.032736645674049214e-03
6.367226615327119532e+00 1.798432472804093439e-04 2.141867317987725949e-01 4.554608571043386456e-01 6.583326772613418143e-04 1.961221407498214830e-03
6.367103572318344895e+00 1.797069350112821210e-04 2.141340651845916876e-01 4.553039593917387884e-01 -2.495166739890919416e-04 4.845647438855848490e-04
6.367201200081030521e+00 1.807925072902549009e-04 2.141540265185108149e-01 4.552651942122279416e-01 1.761198298311228156e-04 6.310270528331329842e-04
6.367160120282716385e+00 1.788376340036428481e-04 2.141399369321243251e-01 4.552147120480012910e-01 -9.847579640620551800e-04 7.569090243464414751e-04
6.367133410971109519e+00 1.831888096303074126e-04 2.142187175692492895e-01 4.551541593260535756e-01 -4.432412659127748524e-04 -2.366765183836605502e-03
6.366647779298742371e+00 1.801913625181730426e-04 2.142541768705223115e-01 4.553435005407605041e-01 -4.046168733395915664e-04 1.733400889492031421e-03
6.366858183618053779e+00 1.800073442374954013e-04 2.142865462203894789e-01 4.552048284696011415e-01 -4.522562768727311235e-04 1.158190876537901204e-03
6.366771573651306859e+00 1.787733744263035108e-04 2.143227267225392974e-01 4.551121731994781094e-01 9.640199749583187904e-05 -1.686394579536454113e-03
6.367056181749263466e+00 1.803036528817481335e-04 2.143150145627396308e-01 4.552470847658410258e-01 -1.352077561023179225e-03 -2.100106133440249323e-03
6.367248961629318416e+00 1.811773834390797804e-04 2.144231807676214852e-01 4.554150932565162457e-01 3.404311499366485263e-04 -1.643661207140212138e-03
6.366870068966427709e+00 1.800315927300856738e-04 2.143959462756265533e-01 4.555465861530874627e-01 1.514214265085911176e-03 2.125747755599149968e-03
6.367337687186642725e+00 1.802464962849372268e-04 2.142748091344196804e-01 4.553765263326395307e-01 -1.506328395350919891e-04 -8.908789261852233547e-04
6.367178150896802613e+00 1.794783393937681674e-04 2.142868597615824877e-01 4.554477966467343486e-01 -2.842462265562062385e-04 1.387493675508721935e-04
6.367036955910302609e+00 1.791083132488031243e-04 2.143095994597069842e-01 4.554366966973302788e-01 1.171354035989224940e-03 2.130902032604353735e-03
6.367246990403128137e+00 1.806196417475536438e-04 2.142158911368278462e-01 4.552662245347219305e-01 1.547366501597480020e-03 1.175896091609729410e-03
6.366879933700604788e+00 1.800407432697055394e-04 2.140921018167000478e-01 4.551721528473931522e-01 1.549270933765001246e-04 -2.859532166610278658e-03
6.367100524808379625e+00 1.806453128106177161e-04 2.140797076492299278e-01 4.554009154207219745e-01 2.333726900616284183e-03 2.762578255044445107e-03
6.366953286793581412e+00 1.861223272347066080e-04 2.138930094971806251e-01 4.551799091603184189e-01 1.528102977488288161e-04 -1.819744355202601311e-04
6.367169816764779000e+00 1.789430100696093014e-04 2.138807846733607188e-01 4.551944671151600397e-01 -6.291362986132753576e-04 -1.433009799711726156e-03
6.367081699486840662e+00 1.788782830774196498e-04 2.139311155772497808e-01 4.553091078991369778e-01 9.426306846194164616e-04 4.972861233909497969e-04
6.366984084107929043e+00 1.827232575763901269e-04 2.138557051224802275e-01 4.552693250092657018e-01 4.718359036814945284e-06 1.342010680360772095e-03
6.367144923445129834e+00 1.808722564908553008e-04 2.138553276537572823e-01 4.551619641548368400e-01 -2.210786220757654248e-04 -1.927111981103734944e-03
6.366742850301164935e+00 1.821965974688410862e-04 2.138730139435233435e-01 4.553161331133251388e-01 -1.028580953743585269e-03 -2.150672528955510372e-04
6.367046841255190159e+00 1.795202340789454518e-04 2.139553004198228303e-01 4.553333384935567829e-01 1.512959535432401026e-04 -7.861711281975658494e-06
6.366888632042894791e+00 1.826650683273754283e-04 2.139431967435393711e-01 4.553339674304593410e-01 -1.425850548741891327e-03 -4.709195700058898550e-04
6.366933854829549766e+00 1.802215224419039690e-04 2.140572647874387224e-01 4.553716409960598122e-01 -8.428952646966080290e-04 -1.318773978908893696e-03
6.366628863244453207e+00 1.833955344033079979e-04 2.141246964086144511e-01 4.554771429143725237e-01 1.962663809251807563e-04 2.447279712214367464e-04
6.367252652877511743e+00 1.799721935424357714e-04 2.141089950981404366e-01 4.554575646766748087e-01 3.380574042921579716e-04 1.005819427746246084e-04
6.367064791843628946e+00 1.789805905367422253e-04 2.140819505057970640e-01 4.554495181212528387e-01 2.868629778163267474e-04 -6.864417478880112692e-04
6.367011228940958389e+00 1.797333601979196767e-04 2.140590014675717578e-01 4.555044334610838797e-01 -1.207343558462525834e-03 -1.807323979363672844e-03
6.367083215585280342e+00 1.790243217255380688e-04 2.141555889522487599e-01 4.556490193794329735e-01 2.739772853033172967e-05 4.901153261016588658e-04
6.367291195898397760e+00 1.811343642831518791e-04 2.141533971339663334e-01 4.556098101533448408e-01 1.577211339309769539e-03 7.891743258880977744e-04
6.367202662809637204e+00 1.800511827938538936e-04 2.140272202268215518e-01 4.555466762072737930e-01 -2.310229341162539369e-04 1.174772279455282706e-04
6.367448036423694724e+00 1.794325371811368250e-04 2.140457020615508521e-01 4.555372780290381507e-01 -1.235701319046711433e-04 1.590925080563465382e-03
6.367055254301773104e+00 1.808422821812598455e-04 2.140555876721032258e-01 4.554100040225930734e-01 -2.982455171718356723e-04 8.426842335040872793e-04
6.367448478238109111e+00 1.794332325253808144e-04 2.140794473134769726e-01 4.553425892839127465e-01 1.160774143471599018e-03 -3.736646547736199322e-04
6.367068902309640954e+00 1.819471043884432135e-04 2.139865853819992447e-01 4.553724824562946361e-01 4.243663198622015675e-05 1.023728657401079409e-04
