# energy_now energy_error b_upup b_updown derivative_upup derivative_updown
5.946173692779295195e+00 1.599722480514464951e-04 1.612665148373803314e-01 3.713486780951457122e-01 -5.985496542848522949e-04 -5.452612583667360013e-04
5.945671270053073165e+00 1.575369609321754965e-04 1.613143988097231196e-01 3.713922989958150511e-01 -1.980145825086765399e-03 -1.395430615502845978e-03
5.946003139803234028e+00 1.577074860732929570e-04 1.614728104757300609e-01 3.715039334450552788e-01 5.526806567957009975e-04 2.950818256408638263e-04
5.945848552368069306e+00 1.588867371646888115e-04 1.614285960231864048e-01 3.714803268990040097e-01 -1.230378554595290552e-03 9.908758258347916126e-04
5.945890868368353566e+00 1.578196574395814141e-04 1.615270263075540280e-01 3.714010568329372264e-01 -8.225264025440991470e-04 -6.527024254410207504e-04
5.946143673683704556e+00 1.577637562950978917e-04 1.615928284197575560e-01 3.714532730269725080e-01 -9.441952997235602022e-04 1.207483713017154514e-03
5.945945719867094859e+00 1.582808509595451071e-04 1.616683640437354408e-01 3.713566743299311357e-01 -2.159052936434591174e-03 -4.025697553089457870e-03
5.946164434646325603e+00 1.573065465326579579e-04 1.618410882786502081e-01 3.716787301341782923e-01 -1.017703255001833760e-04 -6.228721538548143144e-04
5.945985200278983029e+00 1.590090133903367131e-04 1.618492299046902227e-01 3.717285599064866775e-01 2.256035358527696828e-04 1.031083307623248402e-03
5.946044895945152398e+00 1.579772271054258911e-04 1.618311816218220012e-01 3.716460732418768176e-01 1.598423260418257779e-03 -7.958087522297317999e-04
5.945926668135547821e+00 1.572833789602995878e-04 1.617033077609885405e-01 3.717097379420551961e-01 1.722401332671097190e-03 3.553158656188770258e-03
5.945999287819975443e+00 1.569446802150243150e-04 1.615655156543748527e-01 3.714254852495600945e-01 -1.643323699340726090e-03 -3.668625048192097459e-03
5.946092568641321741e+00 1.604976521867200804e-04 1.616969815503221108e-01 3.717189752534154623e-01 2.986164204799024446e-04 1.873682542452570216e-04
5.946007672306155456e+00 1.600605043955869117e-04 1.616730922366837186e-01 3.717039857930758417e-01 -4.196824221480710006e-04 2.182439384768031232e-03
5.946030385692266940e+00 1.601449516062877505e-04 1.617066668304555643e-01 3.715293906422943992e-01 1.536027749438062312e-03 7.874981555744396981e-04
5.946312254002535269e+00 1.579442274825170671e-04 1.615837846105005193e-01 3.714663907898484441e-01 2.861941794662925192e-05 9.353228413999658012e-04
5.945997120539369796e+00 1.576665814141541444e-04 1.615814950570647890e-01 3.713915649625364468e-01 -9.978081472183930600e-04 1.390032888792802407e-03
5.946223728552399557e+00 1.585471217056823280e-04 1.616613197088422604e-01 3.712803623314330226e-01 -8.611955593096354278e-06 3.374021062541032734e-05
5.946277833123033929e+00 1.570799567110786230e-04 1.616620086652897081e-01 3.712776631145829898e-01 4.762086724952041008e-04 1.139820415829717604e-03
5.945966211513440847e+00 1.582936046620867551e-04 1.616239119714900918e-01 3.711864774813166123e-01 1.480370670492447754e-03 3.864634745553984906e-03
5.946167550893838971e+00 1.566128954711349438e-04 1.615054823178506960e-01 3.708773067016722935e-01 -6.991245804499611775e-04 -1.851659003904160055e-03
5.946112039051270060e+00 1.571962405913292118e-04 1.615614122842866929e-01 3.710254394219846263e-01 1.499472546129254624e-04 -6.950930497851003391e-04
5.945878817157329799e+00 1.581499539816106736e-04 1.615494165039176588e-01 3.710810468659674344e-01 -3.508511703387284255e-04 2.740111249011079053e-04
5.946108337041227543e+00 1.588488391287830954e-04 1.615774845975447571e-01 3.710591259759753457e-01 -1.076288391743673856e-03 -2.954317412928730412e-03
5.946088818365488748e+00 1.564306323364785803e-04 1.616635876688842510e-01 3.712954713690096442e-01 -9.533708933417982560e-04 -3.182667374090896849e-03
5.946012480532872679e+00 1.569911099827275304e-04 1.617398573403515949e-01 3.715500847589369160e-01 1.388846104788399099e-03 1.617140910070702159e-03
5.945947411900824875e+00 1.565718512629406874e-04 1.616287496519685229e-01 3.714207134861312598e-01 -8.364877679412073856e-04 -6.973989385983258042e-04
5.946372906986280960e+00 1.585482114065706353e-04 1.616956686734038195e-01 3.714765054012191259e-01 -4.630982708420105522e-04 1.407217098403634519e-03
5.945961481812436666e+00 1.572988390605868495e-04 1.617327165350711804e-01 3.713639280333468351e-01 1.147672357149076561e-03 1.603856158993721475e-03
5.945904385813564730e+00 1.573557057189800264e-04 1.616409027464992543e-01 3.712356195406273374e-01 -5.044505257956188871e-04 -4.538970443945800071e-03
5.945996685290497297e+00 1.571429988207232679e-04 1.616812587885629038e-01 3.715987371761430014e-01 -1.026033302764517430e-03 -3.964714778703636879e-04
5.945773685451353430e+00 1.584584074674367648e-04 1.617633414527840652e-01 3.716304548943726305e-01 -3.014013927327141573e-04 -1.523452475282738305e-04
5.945996655307268064e+00 1.568366689421755382e-04 1.617874535642026823e-01 3.716426425141748924e-01 5.324181096000302205e-04 2.973200086131555075e-03
5.946048249301203015e+00 1.587374259582087228e-04 1.617448601154346799e-01 3.714047865072843679e-01 -1.510223679446198513e-03 -2.295441259292374525e-03
5.946091708122187569e+00 1.596062361120455133e-04 1.618656780097903758e-01 3.715884218080277579e-01 1.189900444842351135e-03 2.323334413745214988e-03
5.945941560856373265e+00 1.608042531072614552e-04 1.617704859742029877e-01 3.714025550549281407e-01 1.908428703956132960e-03 1.312485053972523019e-03
5.946164548807226780e+00 1.593363637781648116e-04 1.616178116778864970e-01 3.712975562506103389e-01 -3.836095885390022886e-05 1.198393473345049642e-03
5.945792222595633447e+00 1.564317756684671537e-04 1.616208805545948091e-01 3.712016847727427349e-01 -5.485453868914191844e-04 -1.541106531277591568e-03
5.946200868897582481e+00 1.587993563801269018e-04 1.616647641855461226e-01 3.713249732952449422e-01 5.220050169896239822e-04 3.045961349812386764e-03
5.946035783773218064e+00 1.587445349369991261e-04 1.616230037841869527e-01 3.710812963872599513e-01 7.213092345637051039e-05 -1.270976834888415397e-03
5.946421421099348237e+00 1.585870703552112856e-04 1.616172333103104430e-01 3.711829745340510245e-01 -1.504868230028932885e-04 1.249190173524539205e-03
5.946136736424160851e+00 1.590549937184501357e-04 1.616292722561506745e-01 3.710830393201690613e-01 -1.504595825707610640e-03 -1.736174581878912942e-03
5.946038653361887860e+00 1.588928367218601966e-04 1.617496399222072834e-01 3.712219332867193744e-01 -2.533838827645240599e-03 -3.245828228415347915e-03
5.946181237815210352e+00 1.566993651153167225e-04 1.619523470284189026e-01 3.714815995449926023e-01 -3.663146230792335158e-04 -8.726508404777176845e-04
5.945981327391278271e+00 1.586642703892719101e-04 1.619816521982652413e-01 3.715514116122308197e-01 3.521519964522212289e-04 -8.348222557685857107e-04
5.946207966372902831e+00 1.573969810477939956e-04 1.619534800385490636e-01 3.716181973926923066e-01 1.137565863729150806e-03 -4.732907399329632658e-05
5.945909567959231978e+00 1.577329286644158749e-04 1.618624747694507315e-01 3.716219837186117703e-01 -1.544818495347044518e-04 1.506305302712007688e-04
5.946044281662392628e+00 1.617099074902859674e-04 1.618748333174135079e-01 3.716099332761900742e-01 6.655570317093405545e-04 1.947208616570605684e-04
5.946093138301171699e+00 1.571722773442117162e-04 1.618215887548767606e-01 3.715943556072575094e-01 -1.077935074533797752e-04 -6.231372751130948018e-04
5.945960819256206342e+00 1.573048888283172725e-04 1.618302122354730310e-01 3.716442065892665569e-01 5.593528307201722782e-04 8.964090802976442144e-04
5.946264528011917960e+00 1.571124089976255311e-04 1.617854640090154172e-01 3.715724938628427454e-01 1.991839493342695278e-03 1.063150101288101723e-03
5.946270867795319326e+00 1.570452723701147959e-04 1.616261168495480016e-01 3.714874418547396973e-01 -3.692926853204880357e-04 3.239421175749157555e-04
5.946137196485183019e+00 1.597083288322091526e-04 1.616556602643736407e-01 3.714615264853337040e-01 9.816840673693148810e-05 -3.620823640915204491e-04
5.946043440746270115e+00 1.566307476521147754e-04 1.616478067918346861e-01 3.714904930744610256e-01 1.444835007191613624e-03 -1.117668713135344660e-03
5.945880320930878149e+00 1.575728020757665370e-04 1.615322199912593570e-01 3.715799065715118532e-01 -4.857305668792832198e-05 -1.915156033760467564e-04
5.946002372162636718e+00 1.567813093050230431e-04 1.615361058357943913e-01 3.715952278197819370e-01 6.650076933567560271e-04 2.934401610588110564e-03
5.945746825660419788e+00 1.565215933260251260e-04 1.614829052203258508e-01 3.713604756909348881e-01 -1.772954405510063008e-03 -8.164233733509717065e-04
5.946112654184702251e+00 1.577750118406490393e-04 1.616247415727666559e-01 3.714257895608029658e-01 1.943344152266490439e-04 -6.399409890889273811e-04
5.946043072273606178e+00 2.216601154038593089e-04 1.616091948195485239e-01 3.714769848399300800e-01 1.641167290955536156e-03 -8.771569248722242999e-04
5.946048192350419370e+00 1.578678796938357454e-04 1.614779014362720810e-01 3.715471573939198580e-01 -2.167115908946470881e-03 -4.137632458878215402e-05
5.946155168166495919e+00 1.577948989835467847e-04 1.616512707089877987e-01 3.715504674998869605e-01 1.977362007465899296e-03 3.533955350576434284e-05
5.945872634637806797e+00 1.572317973414347116e-04 1.614930817483905268e-01 3.715476403356064994e-01 -1.588871878510644603e-03 -3.643000301423171116e-03
5.946260557799581292e+00 1.576282739389246745e-04 1.616201914986713783e-01 3.718390803597203531e-01 -1.212574485265349722e-03 6.223968895824327774e-04
5.945920704611820540e+00 1.581527821410532852e-04 1.617171974574926063e-01 3.717892886085537585e-01 -4.340678039227440790e-04 1.025132245757731653e-03
5.945727490178648544e+00 1.567088354889669690e-04 1.617519228818064259e-01 3.717072780288931400e-01 -8.298643550119776417e-04 -2.247441610592204597e-03
5.946094794396438843e+00 1.676143798983393337e-04 1.618183120302073841e-01 3.718870733577405163e-01 1.982348152296253829e-03 2.633654627715031893e-03
5.945980729475861537e+00 1.577139486590566097e-04 1.616597241780236838e-01 3.716763809875233138e-01 8.215776503561754733e-04 4.029526046167574717e-04
5.945920962438564494e+00 1.572077319356660757e-04 1.615939979659951897e-01 3.716441447791539732e-01 5.213263598591311165e-04 3.119879288249193926e-03
5.946239964705307024e+00 1.575509270810285711e-04 1.615522918572064592e-01 3.713945544360940376e-01 -2.614644500908980262e-04 -2.451352010268692538e-04
5.946115037155630390e+00 1.573367913632487476e-04 1.615732090132137311e-01 3.714141652521761872e-01 2.043639923954287680e-04 2.877198035378114582e-04
5.946368724484189627e+00 1.570803764721087300e-04 1.615568598938220968e-01 3.713911476678931622e-01 -3.273669335612794384e-04 4.014362886550770781e-03
