# energy_now energy_error b_upup b_updown derivative_upup derivative_updown
3.582535198109168650e+00 1.097198321807914647e-04 1.646161414445793392e-01 3.373565410438000289e-01 -1.328692134094921823e-03 -9.652151078398673060e-04
3.582368056087513519e+00 1.108737053293146012e-04 1.647224368153069329e-01 3.374337582524272183e-01 4.829328936750698089e-04 -1.967298457472566042e-03
3.582502497394682628e+00 1.107711395218551157e-04 1.646838021838129273e-01 3.375911421290250236e-01 8.641126036934564407e-04 -3.923708469244501797e-04
3.582430438927239447e+00 1.102798089704297533e-04 1.646146731755174508e-01 3.376225317967789796e-01 1.238794711255764014e-03 4.117565843841929931e-04
3.582288029134520713e+00 1.097813457436096706e-04 1.645155695986169897e-01 3.375895912700282442e-01 -9.940217537973694562e-04 -1.480535072317934247e-03
3.582467601315999950e+00 1.106676216954870993e-04 1.645950913389207793e-01 3.377080340758136789e-01 5.300093697258034808e-04 6.460139978514689574e-04
3.582453317639922030e+00 1.104318693457007197e-04 1.645526905893427150e-01 3.376563529559855614e-01 1.041615771413262337e-03 7.512611865934103487e-04
3.582261794328342130e+00 1.096851302908229890e-04 1.644693613276296540e-01 3.375962520610580886e-01 6.519399242677081929e-04 1.515235625859645335e-03
3.582601335302020740e+00 1.110791336210426277e-04 1.644172061336882373e-01 3.374750332109893169e-01 7.555680525683782260e-04 2.284073019609422772e-03
3.582264718020646388e+00 1.102399846102844038e-04 1.643567606894827671e-01 3.372923073694205631e-01 1.636882762667823737e-03 -1.200404398105092696e-03
3.582359379943440114e+00 1.101388656498179759e-04 1.642258100684693412e-01 3.373883397212689705e-01 1.537666438622409260e-04 -1.741757316153780049e-03
3.582185142295302605e+00 1.104796892701440098e-04 1.642135087369603619e-01 3.375276803065612730e-01 2.047701563867576353e-04 7.245671174160860399e-04
3.582463554738603673e+00 1.100963221423040408e-04 1.641971271244494213e-01 3.374697149371679861e-01 5.137219094564215993e-04 2.471006510518236610e-04
3.582300219334756175e+00 1.104283157848273174e-04 1.641560293716929075e-01 3.374499468850838402e-01 3.950816562792169319e-04 -1.493920809281234835e-03
3.582337376151620401e+00 1.094701796443856375e-04 1.641244228391905702e-01 3.375694605498263390e-01 1.037941688153409814e-03 9.773017062286726286e-04
3.582477492554740017e+00 1.099960812523887100e-04 1.640413875041382974e-01 3.374912764133280452e-01 1.984870046101150094e-04 -4.972693812277384495e-04
3.582321951054048270e+00 1.101577559595809402e-04 1.640255085437694882e-01 3.375310579638262642e-01 7.135140034364438914e-04 -1.450011177794862998e-03
3.582482458177288276e+00 1.092086369663413953e-04 1.639684274234945727e-01 3.376470588580498533e-01 2.479278560230113726e-04 -1.166592022983081733e-03
3.582480406647041704e+00 1.114187908251532025e-04 1.639485931950127318e-01 3.377403862198884998e-01 -3.835962658627067325e-04 4.455267266223472146e-04
3.582265032891653433e+00 1.114280114959749664e-04 1.639792808962817483e-01 3.377047440817587121e-01 2.508515617449802448e-04 1.809038829847508861e-03
3.582502974910109383e+00 1.101002112120734585e-04 1.639592127713421499e-01 3.375600209753709113e-01 8.005898166629776824e-05 -2.871102688928317114e-03
3.582243991846088438e+00 1.095091568702510941e-04 1.639528080528088461e-01 3.377897091904851767e-01 8.976192678034066201e-04 -1.044225284019262290e-03
3.582440976199726013e+00 1.117222362682575613e-04 1.638809985113845735e-01 3.378732472132067177e-01 6.916033523651775620e-04 -8.337786461254380636e-04
3.582408706878969173e+00 1.114584440298012656e-04 1.638256702431953593e-01 3.379399495048967528e-01 5.764366761695782770e-04 2.445021962671489746e-03
3.582436439301452502e+00 1.091125514509267330e-04 1.637795553091017930e-01 3.377443477478830336e-01 -1.578996489115525037e-04 5.266594271802205185e-04
3.582311997304101325e+00 1.112416335875159224e-04 1.637921872810147172e-01 3.377022149937086160e-01 2.295855949796532243e-04 4.692636945691219265e-04
3.582331482730906735e+00 1.104254084450989918e-04 1.637738204334163450e-01 3.376646738981430862e-01 1.530132909266512797e-04 5.848538098263134088e-04
3.582434165134183779e+00 1.096797710003470129e-04 1.637615793701422129e-01 3.376178855933569811e-01 -1.097671153971191416e-03 5.187929197347784793e-04
3.582414803450113538e+00 1.106097506914118216e-04 1.638493930624599082e-01 3.375763821597781988e-01 6.030893118236235750e-04 5.677241787793718686e-04
3.582347712493604064e+00 1.111043150721682647e-04 1.638011459175140183e-01 3.375309642254758491e-01 9.233107611805734275e-04 -4.687318089224845065e-04
3.582388191009084011e+00 1.095447343815221535e-04 1.637272810566195724e-01 3.375684627701896479e-01 -7.488097697461170181e-04 -3.041983553941918217e-04
3.582352296149726278e+00 1.101834245410918009e-04 1.637871858381992618e-01 3.375927986386211832e-01 -5.859817964193325679e-04 -8.519021932329450290e-04
3.582276040049512389e+00 1.138091157904726089e-04 1.638340643819128084e-01 3.376609508140798188e-01 4.594916891420552387e-04 2.903989493319159010e-04
3.582458498359089027e+00 1.103398036111386134e-04 1.637973050467814440e-01 3.376377188981332655e-01 -4.658488705899798701e-04 5.157169358227520206e-04
3.582698403776263252e+00 1.102075287661630676e-04 1.638345729564286424e-01 3.375964615432674454e-01 6.761516235798125133e-04 -1.785720105118570938e-03
3.582735844503999179e+00 1.096221298375986956e-04 1.637804808265422574e-01 3.377393191516769311e-01 6.258797924374448485e-04 -1.155884365999781949e-03
3.582252596301448655e+00 1.109310034978331662e-04 1.637304104431472618e-01 3.378317899009569136e-01 1.083240297461429691e-03 -5.723076679231553499e-04
3.582344719036452130e+00 1.101711089016927709e-04 1.636437512193503474e-01 3.378775745143907661e-01 4.241783368996720495e-04 7.024241188702261577e-04
3.582203073244436098e+00 1.102353132919518607e-04 1.636098169523983736e-01 3.378213805848811480e-01 -4.724332036687427949e-05 -8.272223794847376492e-04
3.582422102240208073e+00 1.101482010314055554e-04 1.636135964180277236e-01 3.378875583752399270e-01 5.970933525389909846e-04 1.096566126790321505e-03
3.582157175500157997e+00 1.100625451225545901e-04 1.635658289498246043e-01 3.377998330850967013e-01 3.292973449475766756e-04 4.175813472784283844e-04
3.582386666452696655e+00 1.106639687501671831e-04 1.635394851622287982e-01 3.377664265773144270e-01 5.319464868591693862e-05 -1.009808059393435542e-03
3.582419832810035842e+00 1.114786492212791320e-04 1.635352295903339248e-01 3.378472112220659018e-01 3.989585106722869936e-04 2.431075429853990499e-03
3.582532190487301982e+00 1.098571331921037512e-04 1.635033129094801418e-01 3.376527251876775826e-01 -6.526531759476483785e-04 -2.175110980218164514e-03
3.582425321623219805e+00 1.098801850921343260e-04 1.635555251635559537e-01 3.378267340660950357e-01 -5.723268081680998876e-04 -7.465346563151341623e-04
3.582286800015026973e+00 1.108492314579729681e-04 1.636013113082094017e-01 3.378864568386002465e-01 7.905143206698994618e-06 1.240498814780721659e-04
3.582401240968979383e+00 1.106867823004765045e-04 1.636006788967528658e-01 3.378765328480820007e-01 5.341555642246476054e-04 1.522346160243159613e-03
3.582358932761870118e+00 1.097969735667506043e-04 1.635579464516148940e-01 3.377547451552625479e-01 8.574010834649924443e-04 1.819868478136754458e-03
3.582189830654680662e+00 1.103033664005590944e-04 1.634893543649376946e-01 3.376091556770116076e-01 4.823236476880765080e-04 -4.730359215443513134e-04
3.582214874650191838e+00 1.102020895175367748e-04 1.634507684731226484e-01 3.376469985507351557e-01 -4.935147401852191251e-04 2.090113238040203214e-03
3.582328081279396947e+00 1.099870060539639055e-04 1.634902496523374660e-01 3.374797894916919394e-01 -4.265147790505351990e-04 -1.160319262893949599e-03
3.582473620964966798e+00 1.135398794633865274e-04 1.635243708346615088e-01 3.375726150327234554e-01 9.071565720830675498e-04 -6.458030110678691926e-04
3.582305816976512958e+00 1.101803483170417191e-04 1.634517983088948634e-01 3.376242792736088849e-01 -7.199814078262534167e-05 1.549768313680033316e-04
3.582283507480580553e+00 1.104946054059707328e-04 1.634575581601574734e-01 3.376118811270994446e-01 5.215984977269272349e-04 -1.376846814338250407e-03
3.582413944995848087e+00 1.103510400745662251e-04 1.634158302803393192e-01 3.377220288722465047e-01 1.420624817782822685e-03 1.219612455471974499e-03
3.582239300414291616e+00 1.106443691651878055e-04 1.633021802949166934e-01 3.376244598758087467e-01 5.168534045196793159e-04 9.322176364179312084e-04
3.582498143190366413e+00 1.114959882255662680e-04 1.632608320225551191e-01 3.375498824648953122e-01 6.731235124846078914e-04 -1.253325798700188898e-03
3.582347218365572239e+00 1.110180430044680014e-04 1.632069821415563504e-01 3.376501485287913273e-01 -1.052972820048125733e-04 -9.073527262870583225e-04
3.582436785948921454e+00 1.096549781916409733e-04 1.632154059241167354e-01 3.377227367468942920e-01 -1.522515136187507561e-03 -1.634393331784167241e-03
3.582418026484735396e+00 1.099849904906182179e-04 1.633372071350117360e-01 3.378534882134370254e-01 -1.627799228742787818e-04 2.300726675841247015e-03
3.582387617283577352e+00 1.097540647096110350e-04 1.633502295288416784e-01 3.376694300793697257e-01 7.641150379100735161e-04 -1.177964792375973957e-03
3.582380752009285185e+00 1.089441628880171673e-04 1.632891003258088725e-01 3.377636672627598036e-01 -5.334694463954292587e-04 -5.053525597986663342e-04
3.582286563835785476e+00 1.113309022423730911e-04 1.633317778815205068e-01 3.378040954675436969e-01 1.243196212641350940e-04 1.906152879982414344e-03
3.582613279351789970e+00 1.103176330101735290e-04 1.633218323118193760e-01 3.376516032371451037e-01 -6.687890241607873402e-04 -1.063947063784098646e-03
3.582444344650255630e+00 1.096655262162031541e-04 1.633753354337522390e-01 3.377367190022478316e-01 -6.533081631232562358e-04 -1.160215923334817354e-04
3.582331799390344518e+00 1.113627537188254934e-04 1.634276000868020995e-01 3.377460007296345101e-01 4.784461715701126427e-05 7.961913794929386138e-04
3.582466246418688272e+00 1.101307284488403827e-04 1.634237725174295386e-01 3.376823054192750750e-01 -5.926219515117735914e-05 3.037288864859987846e-03
3.582439337592712825e+00 1.107375107818259679e-04 1.634285134930416328e-01 3.374393223100862760e-01 -5.266154623484453623e-04 7.241712118855047091e-04
3.582349774501761619e+00 1.111317602505424687e-04 1.634706427300295084e-01 3.373813886131354356e-01 6.176934519430687942e-05 -6.766479820896619283e-04
3.582443389909621079e+00 1.106528346667368058e-04 1.634657011824139639e-01 3.374355204517026086e-01 2.899440243453454968e-04 1.795243509405963507e-04
3.582499252629696596e+00 1.101127386749187095e-04 1.634425056604663362e-01 3.374211585036273608e-01 8.349618774161625433e-05 -1.561016604867404350e-03
3.582261088217791212e+00 1.115632654513105661e-04 1.634358259654470069e-01 3.375460398320167532e-01 -8.148776320382465936e-04 -1.035589836106964732e-04
3.582441409717196379e+00 1.097461661054806911e-04 1.635010161760100666e-01 3.375543245507056089e-01 2.740201399120678616e-04 -1.128590110255345145e-04
3.582398786461114870e+00 1.100807969125286998e-04 1.634790945648171012e-01 3.375633532715876517e-01 -9.526033295514934078e-04 -1.512736602649056078e-03
3.582411466077498829e+00 1.096883278309804992e-04 1.635553028311812207e-01 3.376843721997995762e-01 -4.759614480320805709e-04 -1.250677206243722139e-03
3.582436966782417631e+00 1.097260206333862479e-04 1.635933797470237872e-01 3.377844263762990740e-01 -6.183177081453550272e-04 -1.127022697389179484e-03
3.582215271107609400e+00 1.098309266636514629e-04 1.636428451636754156e-01 3.378745881920902083e-01 -3.660178826692117582e-05 2.290321710063380762e-04
3.582446793624686432e+00 1.103451440690458792e-04 1.636457733067367692e-01 3.378562656184097013e-01 -5.487619247901420749e-04 1.955859119107117294e-03
3.582436829250826626e+00 1.104430185621470175e-04 1.636896742607199806e-01 3.376997968888811319e-01 4.545091414343004912e-04 3.289591266053548679e-04
3.582546326355015243e+00 1.100479647417746656e-04 1.636533135294052366e-01 3.376734801587527035e-01 1.684074213414987482e-04 -5.781861212028616137e-04
3.582260441697530773e+00 1.091853286076749986e-04 1.636398409356979167e-01 3.377197350484489324e-01 2.532384968390033464e-04 -3.264522341339670241e-03
