# energy_now energy_error b_upup b_updown derivative_upup derivative_updown
1.040562989963398621e+01 2.625640341910733823e-04 2.227052757458295729e-01 5.019215704039888815e-01 -3.581957841447546711e-04 -4.836492095705579599e-04
1.040540546549400958e+01 2.633292749176638012e-04 2.227339314085611532e-01 5.019602623407545261e-01 -5.041453476906099240e-04 -2.254850706151501072e-03
1.040524629642863985e+01 2.619656019946423032e-04 2.227742630363764020e-01 5.021406503972466462e-01 2.646872232503483247e-03 7.498632825786443216e-04
1.040616289829362806e+01 2.652456719893654105e-04 2.225625132577761234e-01 5.020806613346403546e-01 2.386743780391498149e-03 2.441469248992689245e-04
1.040586316212242757e+01 2.621713707842937926e-04 2.223715737553448035e-01 5.020611295806484131e-01 -6.272191654943526373e-05 -5.499485311588614422e-04
1.040602939456265119e+01 2.636841647055230696e-04 2.223765915086687583e-01 5.021051254631411220e-01 1.049788522777816979e-03 1.440825236898035438e-03
1.040573878560861232e+01 2.623515153988847264e-04 2.222926084268465330e-01 5.019898594441892792e-01 1.687309136855219332e-03 -5.807940794966270914e-04
1.040572098310553351e+01 2.618541807028383303e-04 2.221576236958981154e-01 5.020363229705490093e-01 1.089966339407055784e-03 -1.374367286643973568e-03
1.040619680263212921e+01 2.637532436718342094e-04 2.220704263887455510e-01 5.021462723534805273e-01 1.648914604857054439e-03 -1.310240804741624531e-06
1.040587820234772565e+01 2.617089172504458269e-04 2.219385132203569866e-01 5.021463771727449066e-01 1.098840662905331556e-03 3.932257186534115503e-04
1.040602342881695108e+01 2.610249325664258831e-04 2.218506059673245601e-01 5.021149191152526337e-01 -3.069658305321354419e-04 -9.427374436654644167e-04
1.040615844464630335e+01 2.628873389391383174e-04 2.218751632337671309e-01 5.021903381107458708e-01 1.558875872831322123e-03 2.405694488061271841e-03
1.040578747410370397e+01 2.619236764288906082e-04 2.217504531639406251e-01 5.019978825517009691e-01 5.675156344864262792e-04 5.271843406262632925e-04
1.040604620973799577e+01 2.627344713530457149e-04 2.217050519131817110e-01 5.019557078044508680e-01 -3.074708487815769331e-04 -1.109594194304008852e-03
1.040576486266519218e+01 2.621518442608978096e-04 2.217296495810842372e-01 5.020444753399951887e-01 9.753280849622568719e-04 7.075218633190160115e-04
1.040574612776826058e+01 2.637763559475146441e-04 2.216516233342872566e-01 5.019878735909296674e-01 1.470062116482040221e-03 1.878150612810713721e-03
1.040603162352955913e+01 2.641989612346564266e-04 2.215340183649686934e-01 5.018376215419048103e-01 1.272851513078876451e-03 -2.027933554415994877e-03
1.040601345211427464e+01 2.630424767009718889e-04 2.214321902439223833e-01 5.019998562262580899e-01 -2.660094367001875071e-04 -2.108269825384923024e-03
1.040523433155098232e+01 2.619610756124749482e-04 2.214534709988583983e-01 5.021685178122888837e-01 1.224562140578200342e-03 9.271724721315876020e-04
